"Year","Month","Product Name","Country Name","Volume (kg)","Value (USD)","Trade Type","Census Country Code","Edible code","FAO Country Code","HTS Number","RFMO","Trade Associations","US Customs District Code","US Customs District Name","Month number"
"2015","December","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","78,996","555,900","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","14","NORFOLK, VA","12"
"2015","December","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","124,075","881,282","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","12"
"2015","December","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","218,788","1,674,001","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","12"
"2015","December","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","16,329","126,000","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","12"
"2015","December","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","20,455","132,750","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","52","MIAMI, FL","12"
"2015","December","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","143,196","985,998","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","12"
"2015","December","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","39,731","291,450","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","55","DALLAS-FORT WORTH, TX","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","150,028","441,924","IMP","5520","E","704","0304620020","","APEC, ASEAN","04","BOSTON, MA","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,016,650","5,242,023","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","151,347","448,237","IMP","5520","E","704","0304620020","","APEC, ASEAN","13","BALTIMORE, MD","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,344,699","3,398,635","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","16,363","43,200","IMP","5520","E","704","0304620020","","APEC, ASEAN","16","CHARLESTON, SC","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","345,062","1,011,720","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","311,373","824,577","IMP","5520","E","704","0304620020","","APEC, ASEAN","18","TAMPA, FL","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","38,782","98,704","IMP","5520","E","704","0304620020","","APEC, ASEAN","20","NEW ORLEANS, LA","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,354,710","6,206,762","IMP","5520","E","704","0304620020","","APEC, ASEAN","27","LOS ANGELES, CA","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","584,352","1,475,988","IMP","5520","E","704","0304620020","","APEC, ASEAN","28","SAN FRANCISCO, CA","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","71,148","194,750","IMP","5520","E","704","0304620020","","APEC, ASEAN","30","SEATTLE, WA","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","16,078","42,105","IMP","5520","E","704","0304620020","","APEC, ASEAN","38","DETROIT, MI","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","462,584","1,227,775","IMP","5520","E","704","0304620020","","APEC, ASEAN","39","CHICAGO, IL","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","14,023","34,532","IMP","5520","E","704","0304620020","","APEC, ASEAN","45","SAINT LOUIS, MO","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","145,966","382,973","IMP","5520","E","704","0304620020","","APEC, ASEAN","49","SAN JUAN, PR","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","566,824","1,485,884","IMP","5520","E","704","0304620020","","APEC, ASEAN","52","MIAMI, FL","12"
"2015","December","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,123,874","2,972,315","IMP","5520","E","704","0304620020","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","12"
"2015","December","CATFISH (SILURIFORMES OTHER) FILLET FROZEN","VIETNAM","53,070","132,174","IMP","5520","E","704","0304620030","","APEC, ASEAN","28","SAN FRANCISCO, CA","12"
"2015","December","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MEAT FROZEN > 6.8KG","VIETNAM","3,066","15,548","IMP","5520","E","704","0304931090","","APEC, ASEAN","28","SAN FRANCISCO, CA","12"
"2015","December","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MEAT FROZEN > 6.8KG","CHINA","21,773","47,960","IMP","5700","E","156","0304931090","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","12"
"2015","December","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MEAT FROZEN > 6.8KG","TAIWAN","4,665","13,386","IMP","5830","E","909","0304931090","","APEC","10","NEW YORK, NY","12"
"2015","December","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA FROZEN NOT > 6.8KG","VIETNAM","7,484","23,925","IMP","5520","E","704","0304939000","","APEC, ASEAN","27","LOS ANGELES, CA","12"
"2015","December","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA FROZEN NOT > 6.8KG","PHILIPPINES","2,240","6,881","IMP","5650","E","608","0304939000","","APEC, ASEAN, ICCAT","27","LOS ANGELES, CA","12"
"2015","December","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA FROZEN NOT > 6.8KG","TAIWAN","450","6,703","IMP","5830","E","909","0304939000","","APEC","28","SAN FRANCISCO, CA","12"
"2015","December","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","HAITI","1,043","18,317","IMP","2450","E","332","0305310000","","CARICOM, CBERA","27","LOS ANGELES, CA","12"
"2015","December","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","ARGENTINA","43,139","90,592","IMP","3570","E","032","0305310000","CCAMLR","CCAMLR, MERCOSUR","39","CHICAGO, IL","12"
"2015","December","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","NORWAY","13,500","231,000","IMP","4039","E","578","0305310000","CCAMLR, NAFO","CCAMLR, EFTA, ICCAT, NAFO, OECD","53","HOUSTON-GALVESTON, TX","12"
"2015","December","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","RUSSIAN FEDERATION","5,960","15,634","IMP","4621","E","643","0305310000","CCAMLR, NAFO","APEC, CCAMLR, ICCAT, NAFO","10","NEW YORK, NY","12"
"2015","December","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","VIETNAM","5,498","33,936","IMP","5520","E","704","0305310000","","APEC, ASEAN","28","SAN FRANCISCO, CA","12"
"2015","December","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","CHINA","98,822","341,892","IMP","5700","E","156","0305310000","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","12"
"2016","January","CATFISH (PANGASIUS) FROZEN","VIETNAM","18,144","42,700","IMP","5520","E","704","0303240020","","APEC, ASEAN","10","NEW YORK, NY","01"
"2016","January","CATFISH (PANGASIUS) FROZEN","VIETNAM","490","2,484","IMP","5520","E","704","0303240020","","APEC, ASEAN","28","SAN FRANCISCO, CA","01"
"2016","January","CATFISH NSPF FROZEN","GUYANA","1,117","9,379","IMP","3120","E","328","0303240050","","CARICOM, CBERA","52","MIAMI, FL","01"
"2016","January","CATFISH NSPF FROZEN","BURMA","3,503","27,044","IMP","5460","E","104","0303240050","","ASEAN","10","NEW YORK, NY","01"
"2016","January","CATFISH NSPF FROZEN","VIETNAM","11,645","35,071","IMP","5520","E","704","0303240050","","APEC, ASEAN","28","SAN FRANCISCO, CA","01"
"2016","January","CATFISH NSPF FROZEN","VIETNAM","17,690","48,750","IMP","5520","E","704","0303240050","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","01"
"2016","January","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","5,479","16,670","IMP","5520","E","704","0304320020","","APEC, ASEAN","27","LOS ANGELES, CA","01"
"2016","January","CATFISH (PANGASIUS) FILLET FRESH","VIETNAM","21,773","41,604","IMP","5520","E","704","0304320020","","APEC, ASEAN","52","MIAMI, FL","01"
"2016","January","CATFISH (SILURUS,CLARIAS) FILLET FRESH","PANAMA","521","2,298","IMP","2250","E","591","0304320090","IATTC","CBERA, IATTC, ICCAT","04","BOSTON, MA","01"
"2016","January","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CHINA","16,344","119,520","IMP","5700","E","156","0304320090","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","01"
"2016","January","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CHINA","17,624","128,106","IMP","5700","E","156","0304320090","CCAMLR","APEC, CCAMLR, ICCAT","28","SAN FRANCISCO, CA","01"
"2016","January","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CHINA","31,780","266,000","IMP","5700","E","156","0304320090","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","01"
"2016","January","CATFISH (PANGASIUS) MEAT FRESH","CHINA","4,950","13,200","IMP","5700","E","156","0304510015","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","16,330","118,800","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","04","BOSTON, MA","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","421,330","3,285,944","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","100,063","665,249","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","14","NORFOLK, VA","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","33,679","224,960","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","96,650","744,930","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","18","TAMPA, FL","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","241,710","1,711,386","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,731","143,550","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","28","SAN FRANCISCO, CA","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","59,919","481,746","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","30","SEATTLE, WA","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","48,307","371,340","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","01"
"2016","January","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","158,840","1,131,370","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","54,204","138,872","IMP","5520","E","704","0304620020","","APEC, ASEAN","04","BOSTON, MA","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,255,340","6,026,904","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","204,452","617,224","IMP","5520","E","704","0304620020","","APEC, ASEAN","13","BALTIMORE, MD","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,339,775","3,496,297","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","15,445","40,682","IMP","5520","E","704","0304620020","","APEC, ASEAN","16","CHARLESTON, SC","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","637,650","1,957,203","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","618,605","1,581,253","IMP","5520","E","704","0304620020","","APEC, ASEAN","18","TAMPA, FL","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","17,690","45,630","IMP","5520","E","704","0304620020","","APEC, ASEAN","19","MOBILE, AL","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","91,853","234,420","IMP","5520","E","704","0304620020","","APEC, ASEAN","20","NEW ORLEANS, LA","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,963,036","5,253,965","IMP","5520","E","704","0304620020","","APEC, ASEAN","27","LOS ANGELES, CA","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","664,114","1,740,303","IMP","5520","E","704","0304620020","","APEC, ASEAN","28","SAN FRANCISCO, CA","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","18,005","47,138","IMP","5520","E","704","0304620020","","APEC, ASEAN","32","HONOLULU, HI","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","361,116","969,504","IMP","5520","E","704","0304620020","","APEC, ASEAN","39","CHICAGO, IL","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","261,597","665,965","IMP","5520","E","704","0304620020","","APEC, ASEAN","49","SAN JUAN, PR","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","695,680","1,836,019","IMP","5520","E","704","0304620020","","APEC, ASEAN","52","MIAMI, FL","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,521,382","3,953,840","IMP","5520","E","704","0304620020","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","01"
"2016","January","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","82,225","218,071","IMP","5520","E","704","0304620020","","APEC, ASEAN","55","DALLAS-FORT WORTH, TX","01"
"2016","January","CATFISH NSPF FILLET FROZEN","CHINA","79,353","517,500","IMP","5700","E","156","0304620090","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","01"
"2016","January","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MEAT FROZEN > 6.8KG","VIETNAM","5,443","10,385","IMP","5520","E","704","0304931090","","APEC, ASEAN","28","SAN FRANCISCO, CA","01"
"2016","January","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA FROZEN NOT > 6.8KG","VIETNAM","5,443","11,654","IMP","5520","E","704","0304939000","","APEC, ASEAN","28","SAN FRANCISCO, CA","01"
"2016","January","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","ARGENTINA","42,150","88,515","IMP","3570","E","032","0305310000","CCAMLR","CCAMLR, MERCOSUR","39","CHICAGO, IL","01"
"2016","January","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","NORWAY","6,750","115,500","IMP","4039","E","578","0305310000","CCAMLR, NAFO","CCAMLR, EFTA, ICCAT, NAFO, OECD","53","HOUSTON-GALVESTON, TX","01"
"2016","January","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","RUSSIAN FEDERATION","3,985","13,608","IMP","4621","E","643","0305310000","CCAMLR, NAFO","APEC, CCAMLR, ICCAT, NAFO","10","NEW YORK, NY","01"
"2016","January","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","VIETNAM","762","4,704","IMP","5520","E","704","0305310000","","APEC, ASEAN","28","SAN FRANCISCO, CA","01"
"2016","January","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","CHINA","171,864","587,259","IMP","5700","E","156","0305310000","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","01"
"2016","January","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","CHINA","1,632","7,210","IMP","5700","E","156","0305310000","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","01"
"2016","February","CATFISH (PANGASIUS) FROZEN","VIETNAM","17,690","49,920","IMP","5520","E","704","0303240020","","APEC, ASEAN","17","SAVANNAH, GA","02"
"2016","February","CATFISH (PANGASIUS) FROZEN","VIETNAM","13,563","28,387","IMP","5520","E","704","0303240020","","APEC, ASEAN","27","LOS ANGELES, CA","02"
"2016","February","CATFISH NSPF FROZEN","GUYANA","730","5,827","IMP","3120","E","328","0303240050","","CARICOM, CBERA","52","MIAMI, FL","02"
"2016","February","CATFISH NSPF FROZEN","THAILAND","1,707","11,272","IMP","5490","E","764","0303240050","","APEC, ASEAN","52","MIAMI, FL","02"
"2016","February","CATFISH (ICTALURUS) FILLET FRESH","CHINA","39,462","287,100","IMP","5700","E","156","0304320010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","02"
"2016","February","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CHINA","40,860","298,800","IMP","5700","E","156","0304320090","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","02"
"2016","February","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CHINA","19,953","146,793","IMP","5700","E","156","0304320090","CCAMLR","APEC, CCAMLR, ICCAT","39","CHICAGO, IL","02"
"2016","February","CATFISH (SILURUS,CLARIAS) FILLET FRESH","CHINA","16,344","122,400","IMP","5700","E","156","0304320090","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","02"
"2016","February","CATFISH (PANGASIUS) MEAT FRESH","CHINA","4,950","11,880","IMP","5700","E","156","0304510015","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","18,146","126,517","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","04","BOSTON, MA","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","294,621","2,205,172","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","370,135","2,456,549","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","14","NORFOLK, VA","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","95,936","689,260","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","17","SAVANNAH, GA","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","38,136","277,100","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","18","TAMPA, FL","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","115,246","869,420","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","19,973","153,983","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","30","SEATTLE, WA","02"
"2016","February","CATFISH (ICTALURUS) FILLET FROZEN","CHINA","196,907","1,403,907","IMP","5700","E","156","0304620010","CCAMLR","APEC, CCAMLR, ICCAT","53","HOUSTON-GALVESTON, TX","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","95,422","263,630","IMP","5520","E","704","0304620020","","APEC, ASEAN","04","BOSTON, MA","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,269,682","6,022,561","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","227,050","672,695","IMP","5520","E","704","0304620020","","APEC, ASEAN","13","BALTIMORE, MD","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,538,680","7,013,622","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","534,462","1,532,052","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","544,069","1,439,126","IMP","5520","E","704","0304620020","","APEC, ASEAN","18","TAMPA, FL","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","77,307","209,318","IMP","5520","E","704","0304620020","","APEC, ASEAN","20","NEW ORLEANS, LA","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","2,821,397","7,475,552","IMP","5520","E","704","0304620020","","APEC, ASEAN","27","LOS ANGELES, CA","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","500,688","1,211,769","IMP","5520","E","704","0304620020","","APEC, ASEAN","28","SAN FRANCISCO, CA","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","69,836","196,058","IMP","5520","E","704","0304620020","","APEC, ASEAN","30","SEATTLE, WA","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","18,013","49,670","IMP","5520","E","704","0304620020","","APEC, ASEAN","32","HONOLULU, HI","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","398,048","1,086,975","IMP","5520","E","704","0304620020","","APEC, ASEAN","39","CHICAGO, IL","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","109,020","274,309","IMP","5520","E","704","0304620020","","APEC, ASEAN","49","SAN JUAN, PR","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","856,213","2,247,448","IMP","5520","E","704","0304620020","","APEC, ASEAN","52","MIAMI, FL","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,168,989","3,260,846","IMP","5520","E","704","0304620020","","APEC, ASEAN","53","HOUSTON-GALVESTON, TX","02"
"2016","February","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","85,907","232,650","IMP","5520","E","704","0304620020","","APEC, ASEAN","55","DALLAS-FORT WORTH, TX","02"
"2016","February","CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA MINCED FROZEN > 6.8KG","VIETNAM","2,041","2,837","IMP","5520","E","704","0304931010","","APEC, ASEAN","10","NEW YORK, NY","02"
"2016","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","EL SALVADOR","18,281","219,771","IMP","2110","E","222","0305310000","IATTC","CBERA, IATTC","53","HOUSTON-GALVESTON, TX","02"
"2016","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","NORWAY","6,750","115,500","IMP","4039","E","578","0305310000","CCAMLR, NAFO","CCAMLR, EFTA, ICCAT, NAFO, OECD","53","HOUSTON-GALVESTON, TX","02"
"2016","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","MALAYSIA","320","6,320","IMP","5570","E","458","0305310000","","APEC, ASEAN","27","LOS ANGELES, CA","02"
"2016","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","CHINA","278,526","860,518","IMP","5700","E","156","0305310000","CCAMLR","APEC, CCAMLR, ICCAT","10","NEW YORK, NY","02"
"2016","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE","SOUTH KOREA","170","5,238","IMP","5800","E","410","0305310000","CCAMLR, IATTC, NAFO","APEC, CCAMLR, IATTC, ICCAT, NAFO, OECD","13","BALTIMORE, MD","02"
"2016","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA SMOKED","UNITED KINGDOM","73","2,819","IMP","4120","E","826","0305440000","CCAMLR","CCAMLR, EU, ICCAT, OECD","39","CHICAGO, IL","02"
"2016","February","CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA SALTED > 6.8 KG","CHINA","7,580","32,292","IMP","5700","E","156","0305645000","CCAMLR","APEC, CCAMLR, ICCAT","27","LOS ANGELES, CA","02"
"2016","March","CATFISH (PANGASIUS) FROZEN","VIETNAM","24,147","49,337","IMP","5520","E","704","0303240020","","APEC, ASEAN","27","LOS ANGELES, CA","03"
"2016","March","CATFISH NSPF FROZEN","GUYANA","472","4,164","IMP","3120","E","328","0303240050","","CARICOM, CBERA","52","MIAMI, FL","03"
"2016","March","CATFISH NSPF FROZEN","BRAZIL","560","4,432","IMP","3510","E","076","0303240050","CCAMLR","CCAMLR, ICCAT, MERCOSUR","52","MIAMI, FL","03"
"2016","March","CATFISH (ICTALURUS) MEAT FRESH","ICELAND","1,269","5,598","IMP","4000","E","352","0304510010","NAFO","EFTA, ICCAT, NAFO, OECD","10","NEW YORK, NY","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","19,731","52,200","IMP","5520","E","704","0304620020","","APEC, ASEAN","04","BOSTON, MA","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,251,717","3,303,726","IMP","5520","E","704","0304620020","","APEC, ASEAN","10","NEW YORK, NY","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","17,962","48,312","IMP","5520","E","704","0304620020","","APEC, ASEAN","11","PHILADELPHIA, PA","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","239,243","695,151","IMP","5520","E","704","0304620020","","APEC, ASEAN","13","BALTIMORE, MD","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","1,717,606","4,969,840","IMP","5520","E","704","0304620020","","APEC, ASEAN","14","NORFOLK, VA","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","13,900","36,226","IMP","5520","E","704","0304620020","","APEC, ASEAN","16","CHARLESTON, SC","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","359,065","957,827","IMP","5520","E","704","0304620020","","APEC, ASEAN","17","SAVANNAH, GA","03"
"2016","March","CATFISH (PANGASIUS) FILLET FROZEN","VIETNAM","318,158","903,133","IMP","5520","E","704","0304620020","","APEC, ASEAN","18","TAMPA, FL","03"
